id,transaction_id,date,amount,merchant_name,card_type,transaction_country,risk_score,fraud_outcome,triggering_rule,flagging_severity
4141,TXN-104140,2025-11-27 08:00:00,15.11,Etsy Shop,Credit,United States,24,Legitimate,AT-415,Info
4142,TXN-104141,2025-11-27 09:00:00,17.82,Google Play,Debit,Nigeria,34,Legitimate,,
4143,TXN-104142,2025-11-27 09:00:00,257.60,Booking.com,Credit,France,23,Legitimate,,
4144,TXN-104143,2025-11-27 09:00:00,18.57,PayPal Transfer,Debit,Nigeria,53,Legitimate,,
4145,TXN-104144,2025-11-27 10:00:00,27.31,Etsy Shop,Debit,United States,50,Legitimate,,
4146,TXN-104145,2025-11-27 10:00:00,127.24,Google Play,Debit,Mexico,53,Legitimate,,
4147,TXN-104146,2025-11-27 12:00:00,29.99,Spotify,Debit,United States,31,Legitimate,,
4148,TXN-104147,2025-11-27 13:00:00,33.27,Unknown Merchant,Credit,United States,38,Legitimate,,
4149,TXN-104148,2025-11-27 13:00:00,37.12,AirBnB,Credit,Nigeria,8,Legitimate,,
4150,TXN-104149,2025-11-27 13:00:00,56.52,Amazon,Debit,Canada,31,Legitimate,IP-519b,Info
4151,TXN-104150,2025-11-27 13:00:00,181.67,Unknown Merchant,Credit,Nigeria,31,Legitimate,,
4152,TXN-104151,2025-11-27 13:00:00,462.55,Shopify Merchant,Debit,United States,13,Legitimate,GE-773,Info
4153,TXN-104152,2025-11-27 13:00:00,134.72,AirBnB,Credit,Russia,24,Legitimate,,
4154,TXN-104153,2025-11-27 15:00:00,75.37,Instacart,Credit,United States,19,Legitimate,,
4155,TXN-104154,2025-11-27 15:00:00,24.41,Instacart,Debit,Nigeria,16,Legitimate,,
4156,TXN-104155,2025-11-27 17:00:00,1.30,Etsy Shop,Credit,United States,46,Legitimate,,
4157,TXN-104156,2025-11-27 19:00:00,47.62,Instacart,Prepaid,Russia,28,Legitimate,,
4158,TXN-104157,2025-11-27 20:00:00,61.23,Steam Games,Debit,China,56,Confirmed Fraud,CA-221b,Critical
4159,TXN-104158,2025-11-27 20:00:00,20.14,Stripe Payment,Credit,United States,26,Legitimate,,
4160,TXN-104159,2025-11-27 21:00:00,53.98,Amazon,Credit,Nigeria,39,Legitimate,,
4161,TXN-104160,2025-11-27 23:00:00,110.66,Unknown Merchant,Credit,Canada,54,Legitimate,,
4162,TXN-104161,2025-11-28 01:00:00,67.52,Shell Gas,Credit,Nigeria,75,Confirmed Fraud,ND-504b,Warning
4163,TXN-104162,2025-11-28 02:00:00,3976.08,Etsy Shop,Credit,Canada,94,Confirmed Fraud,VD-338,Critical
4164,TXN-104163,2025-11-28 02:00:00,197.26,Walmart,Credit,Nigeria,68,Legitimate,ND-504b,Warning
4165,TXN-104164,2025-11-28 02:00:00,59.52,Spotify,Credit,United Kingdom,32,Legitimate,,
4166,TXN-104165,2025-11-28 03:00:00,16.29,Instacart,Credit,United States,58,Legitimate,,
4167,TXN-104166,2025-11-28 03:00:00,23.28,Steam Games,Debit,United States,17,Legitimate,,
4168,TXN-104167,2025-11-28 05:00:00,24.19,Uber,Debit,Nigeria,0,Legitimate,,
4169,TXN-104168,2025-11-28 06:00:00,9.17,Booking.com,Credit,China,34,Legitimate,,
4170,TXN-104169,2025-11-28 06:00:00,155.43,Steam Games,Debit,Brazil,29,Legitimate,,
4171,TXN-104170,2025-11-28 08:00:00,41.28,DoorDash,Credit,Nigeria,28,Legitimate,,
4172,TXN-104171,2025-11-28 08:00:00,59.34,Target,Debit,Russia,40,Legitimate,,
4173,TXN-104172,2025-11-28 09:00:00,278.36,Netflix,Credit,Canada,14,Legitimate,,
4174,TXN-104173,2025-11-28 10:00:00,146.83,Etsy Shop,Debit,Australia,45,Legitimate,,
4175,TXN-104174,2025-11-28 11:00:00,59.25,Walmart,Credit,Australia,34,Legitimate,,
4176,TXN-104175,2025-11-28 12:00:00,241.85,Shopify Merchant,Debit,United States,15,Legitimate,,
4177,TXN-104176,2025-11-28 15:00:00,20.05,Unknown Merchant,Credit,United States,0,Legitimate,TP-290,Info
4178,TXN-104177,2025-11-28 15:00:00,165.50,Shopify Merchant,Credit,United States,2,Legitimate,,
4179,TXN-104178,2025-11-28 18:00:00,27.46,Spotify,Debit,United States,0,Legitimate,,
4180,TXN-104179,2025-11-28 18:00:00,127.38,Etsy Shop,Prepaid,United States,24,Legitimate,,
4181,TXN-104180,2025-11-28 19:00:00,35.04,PayPal Transfer,Credit,Indonesia,47,Legitimate,GE-773,Info
4182,TXN-104181,2025-11-28 19:00:00,37.25,DoorDash,Prepaid,United States,26,Legitimate,,
4183,TXN-104182,2025-11-28 19:00:00,22.77,Target,Credit,Australia,33,Legitimate,,
4184,TXN-104183,2025-11-28 19:00:00,191.99,Walmart,Credit,United States,35,Legitimate,,
4185,TXN-104184,2025-11-28 21:00:00,35.44,Uber,Credit,Brazil,2,Legitimate,,
4186,TXN-104185,2025-11-28 21:00:00,41.16,Target,Credit,Mexico,35,Legitimate,,
4187,TXN-104186,2025-11-28 22:00:00,219.47,AirBnB,Credit,United States,18,Legitimate,,
4188,TXN-104187,2025-11-28 22:00:00,46.59,Apple Store,Debit,France,22,Legitimate,,
4189,TXN-104188,2025-11-28 22:00:00,121.12,Stripe Payment,Credit,Japan,26,Legitimate,,
4190,TXN-104189,2025-11-28 22:00:00,39.54,PayPal Transfer,Debit,Brazil,12,Legitimate,,
4191,TXN-104190,2025-11-28 23:00:00,12.82,Shopify Merchant,Credit,Australia,38,Legitimate,,
4192,TXN-104191,2025-11-29 00:00:00,285.38,Stripe Payment,Credit,Japan,0,Legitimate,,
4193,TXN-104192,2025-11-29 01:00:00,62.48,Target,Credit,India,46,Legitimate,,
4194,TXN-104193,2025-11-29 02:00:00,53.37,Unknown Merchant,Credit,Canada,24,Legitimate,,
4195,TXN-104194,2025-11-29 03:00:00,79.45,Booking.com,Prepaid,United Kingdom,37,Legitimate,,
4196,TXN-104195,2025-11-29 04:00:00,110.93,Shell Gas,Prepaid,India,14,Legitimate,,
4197,TXN-104196,2025-11-29 05:00:00,45.52,Unknown Merchant,Credit,United States,3,Legitimate,,
4198,TXN-104197,2025-11-29 05:00:00,13.29,AirBnB,Credit,Brazil,55,Pending Review,IP-519,Warning
4199,TXN-104198,2025-11-29 05:00:00,13.28,DoorDash,Credit,United States,37,Legitimate,,
4200,TXN-104199,2025-11-29 05:00:00,421.60,AirBnB,Credit,Australia,26,Legitimate,,
4201,TXN-104200,2025-11-29 06:00:00,59.46,Booking.com,Credit,Brazil,29,Legitimate,,
4202,TXN-104201,2025-11-29 06:00:00,194.66,Target,Debit,Canada,15,Legitimate,IP-519,Info
4203,TXN-104202,2025-11-29 08:00:00,375.14,Steam Games,Credit,China,0,Legitimate,,
4204,TXN-104203,2025-11-29 08:00:00,818.17,Apple Store,Credit,United States,54,Confirmed Fraud,VD-338,Critical
4205,TXN-104204,2025-11-29 09:00:00,246.35,Uber,Credit,Germany,0,Legitimate,,
4206,TXN-104205,2025-11-29 10:00:00,23.15,Walmart,Credit,Mexico,9,Legitimate,ML-660,Info
4207,TXN-104206,2025-11-29 12:00:00,244.46,Apple Store,Debit,United States,26,Legitimate,,
4208,TXN-104207,2025-11-29 12:00:00,73.15,Best Buy,Prepaid,Japan,29,Legitimate,,
4209,TXN-104208,2025-11-29 12:00:00,21.84,Netflix,Prepaid,India,38,Legitimate,,
4210,TXN-104209,2025-11-29 14:00:00,11.75,Etsy Shop,Credit,Brazil,11,Legitimate,,
4211,TXN-104210,2025-11-29 14:00:00,61.97,Spotify,Credit,Canada,19,Legitimate,,
4212,TXN-104211,2025-11-29 15:00:00,11.20,Netflix,Debit,United Kingdom,21,Legitimate,,
4213,TXN-104212,2025-11-29 18:00:00,63.57,Booking.com,Debit,Nigeria,33,Legitimate,,
4214,TXN-104213,2025-11-29 19:00:00,910.25,Shell Gas,Debit,India,69,Confirmed Fraud,ND-504,Critical
4215,TXN-104214,2025-11-29 20:00:00,85.45,Target,Credit,Mexico,92,Confirmed Fraud,CA-221b,Critical
4216,TXN-104215,2025-11-29 20:00:00,24.03,Booking.com,Credit,South Korea,13,Legitimate,,
4217,TXN-104216,2025-11-29 21:00:00,38.98,Etsy Shop,Credit,Nigeria,21,Legitimate,,
4218,TXN-104217,2025-11-29 22:00:00,4367.80,Walmart,Credit,Germany,98,Confirmed Fraud,CA-221b,Info
4219,TXN-104218,2025-11-30 00:00:00,105.49,Spotify,Credit,Nigeria,33,Legitimate,,
4220,TXN-104219,2025-11-30 01:00:00,204.02,Shopify Merchant,Debit,Nigeria,55,Confirmed Fraud,VD-338b,Critical
4221,TXN-104220,2025-11-30 02:00:00,92.06,Instacart,Debit,United States,12,Legitimate,CA-221b,Info
4222,TXN-104221,2025-11-30 02:00:00,22.66,AirBnB,Credit,Russia,29,Legitimate,,
4223,TXN-104222,2025-11-30 02:00:00,115.41,Etsy Shop,Credit,India,22,Legitimate,,
4224,TXN-104223,2025-11-30 03:00:00,50.93,Google Play,Credit,Nigeria,26,Legitimate,,
4225,TXN-104224,2025-11-30 03:00:00,128.22,Unknown Merchant,Credit,United States,37,Legitimate,,
4226,TXN-104225,2025-11-30 04:00:00,450.10,Amazon,Credit,Brazil,74,Confirmed Fraud,CA-221b,Critical
4227,TXN-104226,2025-11-30 04:00:00,47.26,Best Buy,Debit,Canada,34,Legitimate,CA-221,Info
4228,TXN-104227,2025-11-30 05:00:00,13.17,Unknown Merchant,Prepaid,Germany,39,Confirmed Fraud,IP-519,Warning
4229,TXN-104228,2025-11-30 06:00:00,116.75,Walmart,Credit,Canada,19,Legitimate,,
4230,TXN-104229,2025-11-30 07:00:00,98.73,Shell Gas,Debit,United Kingdom,39,Legitimate,,
4231,TXN-104230,2025-11-30 07:00:00,119.15,Steam Games,Credit,United Kingdom,61,Confirmed Fraud,CA-221,Critical
4232,TXN-104231,2025-11-30 09:00:00,49.50,Steam Games,Credit,United States,28,Legitimate,,
4233,TXN-104232,2025-11-30 10:00:00,7.83,Best Buy,Credit,Canada,12,Legitimate,,
4234,TXN-104233,2025-11-30 10:00:00,48.43,AirBnB,Credit,United States,46,Legitimate,,
4235,TXN-104234,2025-11-30 10:00:00,6.92,Uber,Prepaid,Russia,25,Legitimate,,
4236,TXN-104235,2025-11-30 11:00:00,3.80,DoorDash,Debit,Germany,0,Legitimate,,
4237,TXN-104236,2025-11-30 11:00:00,110.81,Walmart,Credit,India,25,Legitimate,,
4238,TXN-104237,2025-11-30 13:00:00,23.60,Target,Credit,Nigeria,31,Legitimate,,
4239,TXN-104238,2025-11-30 14:00:00,101.99,Uber,Credit,Brazil,11,Legitimate,,
4240,TXN-104239,2025-11-30 14:00:00,22.44,DoorDash,Credit,Russia,29,Legitimate,,
4241,TXN-104240,2025-11-30 17:00:00,69.78,Shell Gas,Debit,Nigeria,76,Confirmed Fraud,IP-519b,Critical
4242,TXN-104241,2025-11-30 22:00:00,139.90,Best Buy,Prepaid,Canada,31,Legitimate,,
4243,TXN-104242,2025-11-30 23:00:00,30.93,Stripe Payment,Credit,United States,5,Legitimate,,
4244,TXN-104243,2025-12-01 00:00:00,234.32,PayPal Transfer,Credit,Mexico,27,Pending Review,AT-415,Warning
4245,TXN-104244,2025-12-01 02:00:00,13.23,Google Play,Debit,Nigeria,35,Legitimate,CR-145,Warning
4246,TXN-104245,2025-12-01 02:00:00,27.09,Walmart,Credit,United States,10,Legitimate,,
4247,TXN-104246,2025-12-01 03:00:00,527.30,Steam Games,Prepaid,India,94,Confirmed Fraud,CA-221b,Critical
4248,TXN-104247,2025-12-01 04:00:00,336.33,Booking.com,Credit,Russia,7,Legitimate,,
4249,TXN-104248,2025-12-01 04:00:00,21.97,Steam Games,Debit,Germany,28,Legitimate,,
4250,TXN-104249,2025-12-01 05:00:00,133.56,AirBnB,Prepaid,Brazil,41,Legitimate,,
4251,TXN-104250,2025-12-01 05:00:00,76.17,Instacart,Debit,Canada,44,Legitimate,ND-504,Info
4252,TXN-104251,2025-12-01 06:00:00,29.09,Unknown Merchant,Debit,United States,29,Legitimate,,
4253,TXN-104252,2025-12-01 06:00:00,97.26,Etsy Shop,Credit,Nigeria,8,Legitimate,,
4254,TXN-104253,2025-12-01 07:00:00,436.72,Booking.com,Debit,Mexico,60,Confirmed Fraud,CA-221b,Warning
4255,TXN-104254,2025-12-01 07:00:00,89.24,Instacart,Credit,Nigeria,16,Legitimate,,
4256,TXN-104255,2025-12-01 07:00:00,38.19,Target,Debit,United Kingdom,14,Legitimate,,
4257,TXN-104256,2025-12-01 08:00:00,110.07,Apple Store,Credit,United States,49,Legitimate,,
4258,TXN-104257,2025-12-01 09:00:00,98.47,Etsy Shop,Debit,India,33,Legitimate,,
4259,TXN-104258,2025-12-01 10:00:00,73.06,Steam Games,Credit,Nigeria,44,Confirmed Fraud,CA-221,Warning
4260,TXN-104259,2025-12-01 10:00:00,43.20,Etsy Shop,Debit,Nigeria,56,Legitimate,,
4261,TXN-104260,2025-12-01 11:00:00,326.35,Google Play,Credit,Nigeria,80,Confirmed Fraud,IP-519b,Critical
4262,TXN-104261,2025-12-01 12:00:00,33.41,Spotify,Prepaid,Australia,28,Legitimate,,
4263,TXN-104262,2025-12-01 12:00:00,118.05,Spotify,Debit,China,3,Legitimate,,
4264,TXN-104263,2025-12-01 12:00:00,23.41,DoorDash,Debit,United States,8,Legitimate,,
4265,TXN-104264,2025-12-01 13:00:00,11.93,Stripe Payment,Prepaid,United States,44,Legitimate,,
4266,TXN-104265,2025-12-01 13:00:00,33.88,Shell Gas,Debit,United States,22,Legitimate,,
4267,TXN-104266,2025-12-01 14:00:00,174.12,Booking.com,Debit,United Kingdom,31,Legitimate,GE-773,Critical
4268,TXN-104267,2025-12-01 14:00:00,29.00,Unknown Merchant,Prepaid,India,79,Confirmed Fraud,CA-221,Warning
4269,TXN-104268,2025-12-01 14:00:00,216.09,Steam Games,Credit,United Kingdom,35,Legitimate,,
4270,TXN-104269,2025-12-01 16:00:00,119.66,Booking.com,Debit,Japan,36,Legitimate,,
4271,TXN-104270,2025-12-01 17:00:00,23.30,Unknown Merchant,Debit,Germany,36,Legitimate,CR-145,Info
4272,TXN-104271,2025-12-01 18:00:00,64.71,Shell Gas,Debit,Germany,12,Legitimate,DV-812,Info
4273,TXN-104272,2025-12-01 18:00:00,496.37,Booking.com,Credit,United States,80,Confirmed Fraud,IP-519b,Critical
4274,TXN-104273,2025-12-01 18:00:00,24.91,PayPal Transfer,Debit,Russia,12,Legitimate,,
4275,TXN-104274,2025-12-01 18:00:00,68.63,Shopify Merchant,Credit,United States,21,Legitimate,,
4276,TXN-104275,2025-12-01 18:00:00,7.17,Booking.com,Debit,China,28,Legitimate,,
4277,TXN-104276,2025-12-01 19:00:00,32.07,Amazon,Debit,United Kingdom,46,Legitimate,,
4278,TXN-104277,2025-12-01 20:00:00,30.64,Amazon,Debit,United Kingdom,15,Legitimate,,
4279,TXN-104278,2025-12-01 20:00:00,116.12,Stripe Payment,Credit,United States,43,Legitimate,GE-773,Warning
4280,TXN-104279,2025-12-01 22:00:00,22.24,Target,Debit,India,18,Legitimate,,
4281,TXN-104280,2025-12-01 23:00:00,468.27,Steam Games,Credit,France,92,Confirmed Fraud,CA-221,Critical
4282,TXN-104281,2025-12-01 23:00:00,1065.79,Booking.com,Credit,India,79,Confirmed Fraud,IP-519b,Critical
4283,TXN-104282,2025-12-02 00:00:00,250.29,PayPal Transfer,Credit,United States,0,Legitimate,,
4284,TXN-104283,2025-12-02 02:00:00,72.91,Instacart,Credit,United States,2,Legitimate,,
4285,TXN-104284,2025-12-02 03:00:00,51.66,Target,Debit,United Kingdom,38,Legitimate,,
4286,TXN-104285,2025-12-02 06:00:00,6.15,Walmart,Credit,Germany,33,Legitimate,,
4287,TXN-104286,2025-12-02 06:00:00,68.52,Etsy Shop,Credit,Nigeria,73,Confirmed Fraud,VD-338,Warning
4288,TXN-104287,2025-12-02 06:00:00,16.43,Booking.com,Prepaid,United States,49,Legitimate,,
4289,TXN-104288,2025-12-02 06:00:00,46.57,Instacart,Credit,China,51,Legitimate,,
4290,TXN-104289,2025-12-02 07:00:00,160.39,Stripe Payment,Credit,Canada,32,Legitimate,,
4291,TXN-104290,2025-12-02 07:00:00,35.28,Uber,Debit,Canada,14,Legitimate,,
4292,TXN-104291,2025-12-02 08:00:00,112.82,Unknown Merchant,Credit,United Kingdom,23,Legitimate,,
4293,TXN-104292,2025-12-02 10:00:00,117.90,Unknown Merchant,Credit,Nigeria,99,Confirmed Fraud,IP-519,Critical
4294,TXN-104293,2025-12-02 10:00:00,104.48,Booking.com,Credit,United States,12,Legitimate,,
4295,TXN-104294,2025-12-02 11:00:00,72.13,PayPal Transfer,Credit,South Korea,33,Legitimate,,
4296,TXN-104295,2025-12-02 11:00:00,69.77,AirBnB,Credit,Brazil,19,Legitimate,,
4297,TXN-104296,2025-12-02 12:00:00,369.30,Booking.com,Debit,United States,32,Legitimate,,
4298,TXN-104297,2025-12-02 13:00:00,14.97,Netflix,Debit,China,17,Legitimate,,
4299,TXN-104298,2025-12-02 13:00:00,149.96,Target,Credit,Russia,62,Confirmed Fraud,ND-504,Critical
4300,TXN-104299,2025-12-02 18:00:00,27.35,Unknown Merchant,Credit,France,35,Legitimate,VD-338b,Warning
4301,TXN-104300,2025-12-02 18:00:00,12.01,Instacart,Prepaid,United States,28,Legitimate,,
4302,TXN-104301,2025-12-02 18:00:00,23.22,Shell Gas,Credit,United Kingdom,2,Legitimate,,
4303,TXN-104302,2025-12-02 18:00:00,10.64,Steam Games,Debit,Russia,30,Legitimate,,
4304,TXN-104303,2025-12-02 19:00:00,34.37,Stripe Payment,Credit,Indonesia,47,Legitimate,,
4305,TXN-104304,2025-12-02 19:00:00,45.83,Netflix,Credit,Canada,42,Legitimate,,
4306,TXN-104305,2025-12-02 20:00:00,37.69,Stripe Payment,Debit,United Kingdom,31,Legitimate,,
4307,TXN-104306,2025-12-02 20:00:00,52.94,PayPal Transfer,Credit,United States,33,Legitimate,,
4308,TXN-104307,2025-12-02 20:00:00,21.09,Unknown Merchant,Prepaid,Mexico,38,Legitimate,,
4309,TXN-104308,2025-12-02 20:00:00,137.54,Booking.com,Debit,United Kingdom,7,Legitimate,,
4310,TXN-104309,2025-12-02 21:00:00,9.76,Steam Games,Debit,United States,51,Legitimate,,
4311,TXN-104310,2025-12-02 23:00:00,127.53,Spotify,Credit,Canada,30,Legitimate,GE-773,Info
4312,TXN-104311,2025-12-02 23:00:00,69.28,Steam Games,Credit,United States,79,Confirmed Fraud,CA-221b,Info
4313,TXN-104312,2025-12-03 02:00:00,11.33,Uber,Credit,United States,17,Legitimate,,
4314,TXN-104313,2025-12-03 02:00:00,55.79,PayPal Transfer,Credit,United States,14,Legitimate,,
4315,TXN-104314,2025-12-03 04:00:00,114.87,Instacart,Debit,United States,38,Legitimate,,
4316,TXN-104315,2025-12-03 04:00:00,18.94,Spotify,Debit,United States,31,Legitimate,,
4317,TXN-104316,2025-12-03 04:00:00,4.27,Instacart,Debit,United Kingdom,24,Legitimate,,
4318,TXN-104317,2025-12-03 05:00:00,28.37,Amazon,Debit,China,88,Pending Review,IP-519,Warning
4319,TXN-104318,2025-12-03 05:00:00,22.43,Walmart,Credit,Nigeria,14,Legitimate,,
4320,TXN-104319,2025-12-03 05:00:00,19.86,Unknown Merchant,Debit,India,61,Pending Review,ND-504b,Warning
4321,TXN-104320,2025-12-03 05:00:00,24.52,Amazon,Debit,Germany,40,Legitimate,,
4322,TXN-104321,2025-12-03 07:00:00,82.39,Steam Games,Debit,United States,41,Legitimate,,
4323,TXN-104322,2025-12-03 07:00:00,88.87,Unknown Merchant,Credit,United States,29,Legitimate,,
4324,TXN-104323,2025-12-03 08:00:00,20.66,Booking.com,Debit,India,23,Legitimate,,
4325,TXN-104324,2025-12-03 10:00:00,142.65,Booking.com,Credit,Germany,39,Pending Review,CA-221b,Critical
4326,TXN-104325,2025-12-03 10:00:00,11.95,Apple Store,Debit,Mexico,22,Legitimate,,
4327,TXN-104326,2025-12-03 10:00:00,375.03,Amazon,Debit,Mexico,51,Confirmed Fraud,CA-221,Critical
4328,TXN-104327,2025-12-03 10:00:00,49.19,Steam Games,Prepaid,Canada,14,Legitimate,,
4329,TXN-104328,2025-12-03 14:00:00,80.88,Target,Debit,Indonesia,13,Legitimate,,
4330,TXN-104329,2025-12-03 15:00:00,53.81,Spotify,Debit,Russia,23,Legitimate,,
4331,TXN-104330,2025-12-03 17:00:00,40.80,Walmart,Credit,India,9,Legitimate,,
4332,TXN-104331,2025-12-03 19:00:00,70.85,Google Play,Credit,Japan,1,Legitimate,,
4333,TXN-104332,2025-12-03 19:00:00,18.99,Uber,Credit,United Kingdom,10,Legitimate,BN-102,Info
4334,TXN-104333,2025-12-03 19:00:00,46.57,Shopify Merchant,Prepaid,Canada,26,Legitimate,,
4335,TXN-104334,2025-12-03 19:00:00,392.29,AirBnB,Debit,United States,19,Legitimate,IP-519,Info
4336,TXN-104335,2025-12-03 20:00:00,39.05,Spotify,Credit,Canada,22,Legitimate,,
4337,TXN-104336,2025-12-03 21:00:00,7.56,Unknown Merchant,Credit,Germany,32,Legitimate,,
4338,TXN-104337,2025-12-03 21:00:00,20.84,Shopify Merchant,Credit,Australia,30,Legitimate,,
4339,TXN-104338,2025-12-03 21:00:00,14.18,PayPal Transfer,Prepaid,China,52,Legitimate,,
4340,TXN-104339,2025-12-03 22:00:00,73.90,Apple Store,Credit,United States,25,Legitimate,,
4341,TXN-104340,2025-12-03 22:00:00,100.92,Walmart,Prepaid,United States,69,Legitimate,CA-221b,Warning
4342,TXN-104341,2025-12-03 23:00:00,87.63,Shell Gas,Debit,United States,34,Legitimate,,
4343,TXN-104342,2025-12-03 23:00:00,95.42,Best Buy,Debit,United States,0,Legitimate,,
4344,TXN-104343,2025-12-04 00:00:00,26.37,Shopify Merchant,Credit,Germany,20,Legitimate,,
4345,TXN-104344,2025-12-04 00:00:00,410.08,Best Buy,Credit,Russia,91,Confirmed Fraud,ND-504,Critical
4346,TXN-104345,2025-12-04 01:00:00,96.46,Spotify,Credit,Brazil,50,Pending Review,ML-660,Warning
4347,TXN-104346,2025-12-04 01:00:00,694.54,Netflix,Debit,Nigeria,58,Confirmed Fraud,IP-519,Critical
4348,TXN-104347,2025-12-04 01:00:00,48.55,Walmart,Debit,Brazil,23,Legitimate,,
4349,TXN-104348,2025-12-04 02:00:00,1043.80,Apple Store,Credit,India,73,Confirmed Fraud,VD-338b,Critical
4350,TXN-104349,2025-12-04 02:00:00,44.35,Etsy Shop,Credit,United States,29,Legitimate,,
4351,TXN-104350,2025-12-04 04:00:00,95.00,Steam Games,Credit,Germany,32,Legitimate,,
4352,TXN-104351,2025-12-04 04:00:00,34.31,Spotify,Debit,India,0,Legitimate,,
4353,TXN-104352,2025-12-04 05:00:00,167.79,Uber,Credit,Nigeria,26,Legitimate,,
4354,TXN-104353,2025-12-04 06:00:00,23.92,DoorDash,Debit,Canada,40,Legitimate,,
4355,TXN-104354,2025-12-04 06:00:00,249.03,Shell Gas,Credit,China,34,Legitimate,,
4356,TXN-104355,2025-12-04 07:00:00,5.92,Uber,Credit,Germany,47,Legitimate,VD-338b,Info
4357,TXN-104356,2025-12-04 08:00:00,50.62,Walmart,Credit,China,26,Legitimate,CA-221,Warning
4358,TXN-104357,2025-12-04 09:00:00,46.40,Instacart,Credit,Canada,24,Legitimate,,
4359,TXN-104358,2025-12-04 10:00:00,259.99,Amazon,Credit,United States,12,Legitimate,ML-660,Warning
4360,TXN-104359,2025-12-04 11:00:00,54.50,Shell Gas,Credit,Canada,25,Legitimate,,
4361,TXN-104360,2025-12-04 11:00:00,56.81,Walmart,Credit,Australia,41,Legitimate,,
4362,TXN-104361,2025-12-04 13:00:00,150.73,Netflix,Credit,Canada,9,Legitimate,,
4363,TXN-104362,2025-12-04 14:00:00,24.06,Google Play,Credit,United States,36,Legitimate,TP-290,Info
4364,TXN-104363,2025-12-04 14:00:00,50.97,Steam Games,Debit,Canada,21,Legitimate,,
4365,TXN-104364,2025-12-04 15:00:00,364.76,Etsy Shop,Credit,United States,14,Legitimate,,
4366,TXN-104365,2025-12-04 16:00:00,29.93,Netflix,Credit,United States,36,Legitimate,CA-221b,Critical
4367,TXN-104366,2025-12-04 16:00:00,48.33,Google Play,Prepaid,France,18,Legitimate,,
4368,TXN-104367,2025-12-04 16:00:00,28.24,Etsy Shop,Credit,United States,0,Legitimate,,
4369,TXN-104368,2025-12-04 17:00:00,88.73,Uber,Debit,United Kingdom,33,Legitimate,,
4370,TXN-104369,2025-12-04 19:00:00,90.15,Etsy Shop,Credit,United States,11,Legitimate,,
4371,TXN-104370,2025-12-04 20:00:00,107.14,Stripe Payment,Debit,United Kingdom,36,Legitimate,CA-221,Warning
4372,TXN-104371,2025-12-04 20:00:00,79.52,DoorDash,Debit,India,52,Legitimate,,
4373,TXN-104372,2025-12-04 21:00:00,16.96,Amazon,Debit,United Kingdom,71,Confirmed Fraud,ND-504b,Critical
4374,TXN-104373,2025-12-04 22:00:00,10.24,Spotify,Debit,United States,32,Legitimate,,
4375,TXN-104374,2025-12-04 22:00:00,553.71,DoorDash,Credit,China,14,Legitimate,,
4376,TXN-104375,2025-12-05 00:00:00,52.23,Best Buy,Credit,Indonesia,23,Legitimate,ND-504,Info
4377,TXN-104376,2025-12-05 01:00:00,110.78,Spotify,Credit,United States,30,Legitimate,,
4378,TXN-104377,2025-12-05 02:00:00,38.20,Apple Store,Debit,Canada,39,Legitimate,,
4379,TXN-104378,2025-12-05 03:00:00,145.13,AirBnB,Debit,India,22,Legitimate,,
